"Dataset","Species","Forced.Fire","Forced.No.Fire","Forced.Simpler.Mod","Discard.Later","One.Top.Mod","Join"
"81","HIAL","NA","No","NA","NA","No","81.HIAL"
"81","HODI","NA","No","Yes","NA","No","81.HODI"
"81","LIBO","NA","No","NA","NA","No","81.LIBO"
"81","MANE","NA","No","NA","NA","No","81.MANE"
"81","MEFE","NA","No","NA","NA","Yes","81.MEFE"
"81","OPHO","NA","No","NA","NA","No","81.OPHO"
"81","PAMY","No","NA","NA","NA","Yes","81.PAMY"
"81","POMU","NA","No","NA","NA","No","81.POMU"
"81","PTAQ","NA","No","NA","NA","No","81.PTAQ"
"81","RULA","NA","No","NA","NA","No","81.RULA"
"81","RUPA","NA","No","NA","NA","No","81.RUPA"
"81","RUPE","NA","No","NA","NA","No","81.RUPE"
"81","RUSP","NA","No","NA","NA","No","81.RUSP"
"81","SOSI","NA","No","NA","NA","No","81.SOSI"
"81","SPBE","NA","Yes","NA","NA","No","81.SPBE"
"81","TITR","NA","No","NA","NA","No","81.TITR"
"81","TRBO","NA","No","NA","NA","No","81.TRBO"
"81","VAME","No","NA","Yes","NA","Yes","81.VAME"
"81","VASI","NA","No","NA","NA","No","81.VASI"
"82","ACCI","NA","No","NA","NA","No","82.ACCI"
"82","ACGL","NA","No","NA","NA","No","82.ACGL"
"82","ACMI","No","NA","NA","NA","No","82.ACMI"
"82","AMAL","NA","Yes","NA","NA","No","82.AMAL"
"82","ARUV","No","NA","NA","NA","Yes","82.ARUV"
"82","ATFI","NA","No","NA","NA","No","82.ATFI"
"82","CAME","NA","No","NA","NA","No","82.CAME"
"82","CARU","No","NA","NA","NA","No","82.CARU"
"82","CEVE","No","NA","NA","NA","No","82.CEVE"
"82","CHUM","NA","No","NA","NA","No","82.CHUM"
"82","CLUN","NA","No","NA","NA","No","82.CLUN"
"82","COCA","NA","No","NA","NA","No","82.COCA"
"82","EPAN","No","NA","NA","NA","No","82.EPAN"
"82","GAOV","NA","No","NA","NA","No","82.GAOV"
"82","GASH","NA","No","NA","NA","No","82.GASH"
"82","GOOB","NA","No","NA","NA","No","82.GOOB"
"82","GYDR","NA","No","NA","NA","No","82.GYDR"
"82","HIAL","NA","No","NA","NA","No","82.HIAL"
"82","HODI","NA","No","Yes","NA","No","82.HODI"
"82","LIBO","NA","No","NA","NA","No","82.LIBO"
"82","MANE","NA","No","NA","NA","No","82.MANE"
"82","MEFE","NA","No","NA","NA","No","82.MEFE"
"82","OPHO","NA","No","NA","NA","No","82.OPHO"
"82","PAMY","No","NA","NA","NA","Yes","82.PAMY"
"82","POMU","NA","No","NA","NA","No","82.POMU"
"82","PTAQ","NA","No","NA","NA","No","82.PTAQ"
"82","RULA","NA","No","NA","NA","No","82.RULA"
"82","RUPA","NA","No","NA","NA","No","82.RUPA"
"82","RUPE","NA","No","NA","NA","No","82.RUPE"
"82","RUSP","NA","No","NA","NA","No","82.RUSP"
"82","SOSI","NA","No","NA","NA","No","82.SOSI"
"82","SPBE","NA","No","NA","NA","No","82.SPBE"
"82","TITR","NA","No","NA","NA","No","82.TITR"
"82","TRBO","NA","No","NA","NA","No","82.TRBO"
"82","VAME","No","NA","Yes","NA","Yes","82.VAME"
"82","VASI","NA","No","NA","NA","No","82.VASI"
"83","ACCI","NA","No","NA","NA","No","83.ACCI"
"83","ACGL","NA","No","NA","NA","No","83.ACGL"
"83","ACMI","No","NA","NA","NA","No","83.ACMI"
"83","AMAL","NA","No","NA","NA","No","83.AMAL"
"83","ARUV","No","NA","NA","NA","No","83.ARUV"
"83","ATFI","NA","No","NA","NA","No","83.ATFI"
"83","CAME","NA","No","NA","NA","No","83.CAME"
"83","CARU","Yes","NA","NA","NA","Yes","83.CARU"
"83","CEVE","No","NA","NA","NA","No","83.CEVE"
"83","CHUM","NA","No","NA","NA","No","83.CHUM"
"83","CLUN","NA","No","NA","NA","No","83.CLUN"
"83","COCA","NA","No","NA","NA","No","83.COCA"
"83","EPAN","No","NA","NA","NA","Yes","83.EPAN"
"83","GAOV","NA","No","NA","NA","No","83.GAOV"
"83","GASH","NA","No","NA","NA","No","83.GASH"
"83","GOOB","NA","No","NA","NA","No","83.GOOB"
"83","GYDR","NA","No","NA","NA","No","83.GYDR"
"83","HIAL","NA","No","NA","NA","No","83.HIAL"
"83","HODI","NA","No","Yes","NA","No","83.HODI"
"83","LIBO","NA","No","NA","NA","No","83.LIBO"
"83","MANE","NA","No","NA","NA","No","83.MANE"
"83","MEFE","NA","No","NA","NA","No","83.MEFE"
"83","OPHO","NA","No","NA","NA","No","83.OPHO"
"83","PAMY","No","NA","NA","NA","Yes","83.PAMY"
"83","POMU","NA","No","NA","NA","No","83.POMU"
"83","PTAQ","NA","No","NA","NA","No","83.PTAQ"
"83","RULA","NA","No","NA","NA","No","83.RULA"
"83","RUPA","NA","No","NA","NA","No","83.RUPA"
"83","RUPE","NA","No","NA","NA","No","83.RUPE"
"83","RUSP","NA","No","NA","NA","No","83.RUSP"
"83","SOSI","NA","No","NA","NA","No","83.SOSI"
"83","SPBE","NA","Yes","NA","NA","No","83.SPBE"
"83","TITR","NA","No","NA","NA","No","83.TITR"
"83","TRBO","NA","No","NA","NA","No","83.TRBO"
"83","VAME","No","NA","Yes","NA","Yes","83.VAME"
"83","VASI","NA","No","NA","NA","No","83.VASI"
"84","ACCI","NA","No","NA","NA","No","84.ACCI"
"84","ACGL","NA","No","NA","NA","No","84.ACGL"
"84","ACMI","No","NA","NA","NA","No","84.ACMI"
"84","AMAL","NA","Yes","NA","NA","No","84.AMAL"
"84","ARUV","No","NA","NA","NA","Yes","84.ARUV"
"84","ATFI","NA","No","NA","NA","No","84.ATFI"
"84","CAME","NA","No","NA","NA","No","84.CAME"
"84","CARU","Yes","NA","NA","NA","No","84.CARU"
"84","CEVE","No","NA","NA","NA","Yes","84.CEVE"
"84","CHUM","NA","No","NA","NA","No","84.CHUM"
"84","CLUN","NA","No","NA","NA","No","84.CLUN"
"84","COCA","NA","No","NA","NA","No","84.COCA"
"84","EPAN","No","NA","NA","NA","Yes","84.EPAN"
"84","GAOV","NA","No","NA","NA","No","84.GAOV"
"84","GASH","NA","No","NA","NA","No","84.GASH"
"84","GOOB","NA","No","NA","NA","No","84.GOOB"
"84","GYDR","NA","No","NA","NA","No","84.GYDR"
"84","HIAL","NA","No","NA","NA","No","84.HIAL"
"84","HODI","NA","No","Yes","NA","No","84.HODI"
"84","LIBO","NA","No","NA","NA","No","84.LIBO"
"84","MANE","NA","No","NA","NA","No","84.MANE"
"84","MEFE","NA","No","NA","NA","No","84.MEFE"
"84","OPHO","NA","No","NA","NA","No","84.OPHO"
"84","PAMY","No","NA","NA","NA","Yes","84.PAMY"
"84","POMU","NA","No","NA","NA","No","84.POMU"
"84","PTAQ","NA","No","NA","NA","No","84.PTAQ"
"84","RULA","NA","No","NA","NA","No","84.RULA"
"84","RUPA","NA","No","NA","NA","No","84.RUPA"
"84","RUPE","NA","No","NA","NA","No","84.RUPE"
"84","RUSP","NA","No","NA","NA","No","84.RUSP"
"84","SOSI","NA","No","NA","NA","No","84.SOSI"
"84","SPBE","NA","Yes","NA","NA","No","84.SPBE"
"84","TITR","NA","No","NA","NA","No","84.TITR"
"84","TRBO","NA","No","NA","NA","No","84.TRBO"
"84","VAME","No","NA","Yes","NA","Yes","84.VAME"
"84","VASI","NA","No","NA","NA","No","84.VASI"
"85","ACCI","NA","No","NA","NA","No","85.ACCI"
"85","ACGL","NA","No","NA","NA","No","85.ACGL"
"85","ACMI","No","NA","NA","NA","No","85.ACMI"
"85","AMAL","NA","Yes","NA","NA","No","85.AMAL"
"85","ARUV","No","NA","NA","NA","No","85.ARUV"
"85","ATFI","NA","No","NA","NA","No","85.ATFI"
"85","CAME","NA","No","NA","NA","No","85.CAME"
"85","CARU","No","NA","NA","NA","Yes","85.CARU"
"85","CEVE","No","NA","NA","NA","No","85.CEVE"
"85","CHUM","NA","No","NA","NA","No","85.CHUM"
"85","CLUN","NA","No","NA","NA","No","85.CLUN"
"85","COCA","NA","No","NA","NA","No","85.COCA"
"85","EPAN","No","NA","NA","NA","No","85.EPAN"
"85","GAOV","NA","No","NA","NA","No","85.GAOV"
"85","GASH","NA","No","NA","NA","No","85.GASH"
"85","GOOB","NA","No","NA","NA","No","85.GOOB"
"85","GYDR","NA","No","NA","NA","No","85.GYDR"
"85","HIAL","NA","No","NA","NA","No","85.HIAL"
"85","HODI","NA","No","Yes","NA","No","85.HODI"
"85","LIBO","NA","No","NA","NA","No","85.LIBO"
"85","MANE","NA","No","NA","NA","No","85.MANE"
"85","MEFE","NA","No","NA","NA","No","85.MEFE"
"85","OPHO","NA","No","NA","NA","Yes","85.OPHO"
"85","PAMY","No","NA","NA","NA","No","85.PAMY"
"85","POMU","NA","No","NA","NA","No","85.POMU"
"85","PTAQ","NA","No","NA","NA","No","85.PTAQ"
"85","RULA","NA","No","NA","NA","No","85.RULA"
"85","RUPA","NA","No","NA","NA","No","85.RUPA"
"85","RUPE","NA","No","NA","NA","No","85.RUPE"
"85","RUSP","NA","No","NA","NA","No","85.RUSP"
"85","SOSI","NA","No","NA","NA","No","85.SOSI"
"85","SPBE","NA","No","NA","NA","No","85.SPBE"
"85","TITR","NA","No","NA","NA","No","85.TITR"
"85","TRBO","NA","No","NA","NA","No","85.TRBO"
"85","VAME","No","NA","Yes","NA","Yes","85.VAME"
"85","VASI","NA","No","NA","NA","No","85.VASI"
"86","ACCI","NA","No","NA","NA","No","86.ACCI"
"86","ACGL","NA","No","NA","NA","No","86.ACGL"
"86","ACMI","No","NA","NA","NA","No","86.ACMI"
"86","AMAL","NA","No","NA","NA","No","86.AMAL"
"86","ARUV","No","NA","NA","NA","No","86.ARUV"
"86","ATFI","NA","No","NA","NA","No","86.ATFI"
"86","CAME","NA","No","NA","Yes","NA","86.CAME"
"86","CARU","No","NA","NA","NA","Yes","86.CARU"
"86","CEVE","No","NA","NA","NA","No","86.CEVE"
"86","CHUM","NA","No","NA","NA","No","86.CHUM"
"86","CLUN","NA","No","NA","NA","No","86.CLUN"
"86","COCA","NA","No","NA","NA","No","86.COCA"
"86","EPAN","No","NA","NA","NA","Yes","86.EPAN"
"86","GAOV","NA","No","NA","NA","No","86.GAOV"
"86","GASH","NA","No","NA","NA","No","86.GASH"
"86","GOOB","NA","No","NA","NA","No","86.GOOB"
"86","GYDR","NA","No","NA","NA","No","86.GYDR"
"86","HIAL","NA","No","NA","NA","No","86.HIAL"
"86","HODI","NA","No","Yes","NA","No","86.HODI"
"86","LIBO","NA","No","NA","NA","No","86.LIBO"
"86","MANE","NA","No","NA","NA","No","86.MANE"
"86","MEFE","NA","No","NA","NA","No","86.MEFE"
"86","OPHO","NA","No","NA","NA","No","86.OPHO"
"86","PAMY","No","NA","NA","NA","Yes","86.PAMY"
"86","POMU","NA","No","NA","NA","No","86.POMU"
"86","PTAQ","NA","No","NA","NA","No","86.PTAQ"
"86","RULA","NA","No","NA","NA","No","86.RULA"
"86","RUPA","NA","No","NA","NA","No","86.RUPA"
"86","RUPE","NA","No","NA","NA","No","86.RUPE"
"86","RUSP","NA","No","NA","NA","No","86.RUSP"
"86","SOSI","NA","No","NA","NA","No","86.SOSI"
"86","SPBE","NA","No","NA","NA","No","86.SPBE"
"86","TITR","NA","No","NA","NA","No","86.TITR"
"86","TRBO","NA","No","NA","NA","No","86.TRBO"
"86","VAME","No","NA","Yes","NA","Yes","86.VAME"
"86","VASI","NA","No","NA","NA","No","86.VASI"
"87","ACCI","NA","No","NA","NA","No","87.ACCI"
"87","ACGL","NA","No","NA","NA","No","87.ACGL"
"87","ACMI","No","NA","NA","NA","No","87.ACMI"
"87","AMAL","NA","No","NA","NA","No","87.AMAL"
"87","ARUV","No","NA","NA","NA","No","87.ARUV"
"87","ATFI","NA","No","NA","NA","No","87.ATFI"
"87","CAME","NA","No","NA","NA","No","87.CAME"
"87","CARU","No","NA","NA","NA","No","87.CARU"
"87","CEVE","No","NA","NA","NA","No","87.CEVE"
"87","CHUM","NA","No","NA","NA","No","87.CHUM"
"87","CLUN","NA","No","NA","NA","No","87.CLUN"
"87","COCA","NA","No","NA","NA","No","87.COCA"
"87","EPAN","No","NA","NA","NA","No","87.EPAN"
"87","GAOV","NA","No","NA","NA","No","87.GAOV"
"87","GASH","NA","No","NA","NA","No","87.GASH"
"87","GOOB","NA","No","NA","NA","No","87.GOOB"
"87","GYDR","NA","No","NA","NA","No","87.GYDR"
"87","HIAL","NA","No","NA","NA","No","87.HIAL"
"87","HODI","NA","No","Yes","NA","No","87.HODI"
"87","LIBO","NA","No","NA","NA","No","87.LIBO"
"87","MANE","NA","No","NA","NA","No","87.MANE"
"87","MEFE","NA","No","NA","NA","No","87.MEFE"
"87","OPHO","NA","No","NA","NA","Yes","87.OPHO"
"87","PAMY","No","NA","NA","NA","Yes","87.PAMY"
"87","POMU","NA","No","NA","NA","No","87.POMU"
"87","PTAQ","NA","No","NA","NA","No","87.PTAQ"
"87","RULA","NA","No","NA","NA","No","87.RULA"
"87","RUPA","NA","No","NA","NA","No","87.RUPA"
"87","RUPE","NA","No","NA","NA","No","87.RUPE"
"87","RUSP","NA","No","NA","NA","No","87.RUSP"
"87","SOSI","NA","No","NA","NA","No","87.SOSI"
"87","SPBE","NA","Yes","NA","NA","No","87.SPBE"
"87","TITR","NA","No","NA","NA","No","87.TITR"
"87","TRBO","NA","No","NA","NA","No","87.TRBO"
"87","VAME","No","NA","Yes","NA","Yes","87.VAME"
"87","VASI","NA","No","NA","NA","No","87.VASI"
"88","ACCI","NA","No","NA","NA","No","88.ACCI"
"88","ACGL","NA","No","NA","NA","No","88.ACGL"
"88","ACMI","No","NA","NA","NA","No","88.ACMI"
"88","AMAL","NA","No","NA","NA","No","88.AMAL"
"88","ARUV","No","NA","NA","NA","No","88.ARUV"
"88","ATFI","NA","No","NA","NA","No","88.ATFI"
"88","CAME","NA","No","NA","Yes","NA","88.CAME"
"88","CARU","Yes","NA","NA","NA","No","88.CARU"
"88","CEVE","No","NA","NA","NA","No","88.CEVE"
"88","CHUM","NA","No","NA","NA","No","88.CHUM"
"88","CLUN","NA","No","NA","NA","No","88.CLUN"
"88","COCA","NA","No","NA","NA","No","88.COCA"
"88","EPAN","No","NA","NA","NA","Yes","88.EPAN"
"88","GAOV","NA","No","NA","NA","No","88.GAOV"
"88","GASH","NA","No","NA","NA","No","88.GASH"
"88","GOOB","NA","No","NA","NA","No","88.GOOB"
"88","GYDR","NA","No","NA","NA","No","88.GYDR"
"88","HIAL","NA","No","NA","NA","No","88.HIAL"
"88","HODI","NA","No","Yes","NA","No","88.HODI"
"88","LIBO","NA","No","NA","NA","No","88.LIBO"
"88","MANE","NA","No","NA","NA","No","88.MANE"
"88","MEFE","NA","No","NA","NA","No","88.MEFE"
"88","OPHO","NA","No","NA","NA","Yes","88.OPHO"
"88","PAMY","No","NA","NA","NA","Yes","88.PAMY"
"88","POMU","NA","No","NA","NA","No","88.POMU"
"88","PTAQ","NA","No","NA","NA","No","88.PTAQ"
"88","RULA","NA","No","NA","NA","No","88.RULA"
"88","RUPA","NA","No","NA","NA","No","88.RUPA"
"88","RUPE","NA","No","NA","NA","No","88.RUPE"
"88","RUSP","NA","No","NA","NA","No","88.RUSP"
"88","SOSI","NA","No","NA","NA","No","88.SOSI"
"88","SPBE","NA","Yes","NA","NA","No","88.SPBE"
"88","TITR","NA","No","NA","NA","No","88.TITR"
"88","TRBO","NA","No","NA","NA","No","88.TRBO"
"88","VAME","No","NA","Yes","NA","Yes","88.VAME"
"88","VASI","NA","No","NA","NA","No","88.VASI"
"89","ACCI","NA","No","NA","NA","No","89.ACCI"
"89","ACGL","NA","No","NA","NA","No","89.ACGL"
"89","ACMI","No","NA","NA","NA","No","89.ACMI"
"89","AMAL","NA","No","NA","NA","No","89.AMAL"
"89","ARUV","No","NA","NA","NA","No","89.ARUV"
"89","ATFI","NA","No","NA","NA","No","89.ATFI"
"89","CAME","NA","No","NA","NA","No","89.CAME"
"89","CARU","No","NA","NA","NA","Yes","89.CARU"
"89","CEVE","No","NA","NA","NA","Yes","89.CEVE"
"89","CHUM","NA","No","NA","NA","No","89.CHUM"
"89","CLUN","NA","No","NA","NA","No","89.CLUN"
"89","COCA","NA","No","NA","NA","No","89.COCA"
"89","EPAN","No","NA","NA","NA","Yes","89.EPAN"
"89","GAOV","NA","No","NA","NA","No","89.GAOV"
"89","GASH","NA","No","NA","NA","No","89.GASH"
"89","GOOB","NA","No","NA","NA","No","89.GOOB"
"89","GYDR","NA","No","NA","NA","No","89.GYDR"
"89","HIAL","NA","No","NA","NA","No","89.HIAL"
"89","HODI","NA","No","Yes","NA","No","89.HODI"
"89","LIBO","NA","No","NA","NA","No","89.LIBO"
"89","MANE","NA","No","NA","NA","No","89.MANE"
"89","MEFE","NA","No","NA","NA","No","89.MEFE"
"89","OPHO","NA","No","NA","NA","Yes","89.OPHO"
"89","PAMY","No","NA","NA","NA","Yes","89.PAMY"
"89","POMU","NA","No","NA","NA","No","89.POMU"
"89","PTAQ","NA","No","NA","NA","No","89.PTAQ"
"89","RULA","NA","No","NA","NA","No","89.RULA"
"89","RUPA","NA","No","NA","NA","No","89.RUPA"
"89","RUPE","NA","No","NA","NA","No","89.RUPE"
"89","RUSP","NA","No","NA","NA","No","89.RUSP"
"89","SOSI","NA","No","NA","NA","No","89.SOSI"
"89","SPBE","NA","No","NA","NA","No","89.SPBE"
"89","TITR","NA","No","NA","NA","No","89.TITR"
"89","TRBO","NA","No","NA","Yes","NA","89.TRBO"
"89","VAME","No","NA","Yes","NA","Yes","89.VAME"
"89","VASI","NA","No","NA","NA","No","89.VASI"
"90","ACCI","NA","No","NA","NA","No","90.ACCI"
"90","ACGL","NA","No","NA","NA","No","90.ACGL"
"90","ACMI","No","NA","NA","NA","No","90.ACMI"
"90","AMAL","NA","No","NA","NA","No","90.AMAL"
"90","ARUV","No","NA","NA","NA","No","90.ARUV"
"90","ATFI","NA","No","NA","NA","No","90.ATFI"
"90","CAME","NA","No","NA","Yes","NA","90.CAME"
"90","CARU","Yes","NA","NA","NA","No","90.CARU"
"90","CEVE","No","NA","NA","NA","No","90.CEVE"
"90","CHUM","NA","No","NA","NA","No","90.CHUM"
"90","CLUN","NA","No","NA","NA","No","90.CLUN"
"90","COCA","NA","No","NA","NA","No","90.COCA"
"90","EPAN","No","NA","NA","NA","Yes","90.EPAN"
"90","GAOV","NA","No","NA","NA","No","90.GAOV"
"90","GASH","NA","No","NA","NA","No","90.GASH"
"90","GOOB","NA","No","NA","NA","No","90.GOOB"
"90","GYDR","NA","No","NA","NA","No","90.GYDR"
"90","HIAL","NA","No","NA","NA","No","90.HIAL"
"90","HODI","NA","No","Yes","NA","No","90.HODI"
"90","LIBO","NA","No","NA","NA","No","90.LIBO"
"90","MANE","NA","No","NA","NA","No","90.MANE"
"90","MEFE","NA","No","NA","NA","No","90.MEFE"
"90","OPHO","NA","No","NA","NA","No","90.OPHO"
"90","PAMY","No","NA","NA","NA","Yes","90.PAMY"
"90","POMU","NA","No","NA","NA","No","90.POMU"
"90","PTAQ","NA","No","NA","NA","No","90.PTAQ"
"90","RULA","NA","No","NA","NA","No","90.RULA"
"90","RUPA","NA","No","NA","NA","No","90.RUPA"
"90","RUPE","NA","No","NA","NA","No","90.RUPE"
"90","RUSP","NA","No","NA","NA","No","90.RUSP"
"90","SOSI","NA","No","NA","NA","No","90.SOSI"
"90","SPBE","NA","No","NA","NA","No","90.SPBE"
"90","TITR","NA","No","NA","NA","No","90.TITR"
"90","TRBO","NA","No","NA","NA","No","90.TRBO"
"90","VAME","No","NA","Yes","NA","Yes","90.VAME"
"90","VASI","NA","No","NA","NA","No","90.VASI"
"91","ACCI","NA","No","NA","NA","No","91.ACCI"
"91","ACGL","NA","No","NA","NA","No","91.ACGL"
"91","ACMI","No","NA","NA","NA","No","91.ACMI"
"91","AMAL","NA","No","NA","NA","No","91.AMAL"
"91","ARUV","No","NA","NA","NA","No","91.ARUV"
"91","ATFI","NA","No","NA","NA","No","91.ATFI"
"91","CAME","NA","No","NA","NA","No","91.CAME"
"91","CARU","No","NA","NA","NA","Yes","91.CARU"
"91","CEVE","No","NA","NA","NA","Yes","91.CEVE"
"91","CHUM","NA","No","NA","NA","No","91.CHUM"
"91","CLUN","NA","No","NA","NA","No","91.CLUN"
"91","COCA","NA","No","NA","NA","No","91.COCA"
"91","EPAN","No","NA","NA","NA","No","91.EPAN"
"91","GAOV","NA","No","NA","NA","No","91.GAOV"
"91","GASH","NA","No","NA","NA","No","91.GASH"
"91","GOOB","NA","No","NA","NA","No","91.GOOB"
"91","GYDR","NA","No","NA","NA","No","91.GYDR"
"91","HIAL","NA","No","NA","NA","No","91.HIAL"
"91","HODI","NA","No","Yes","NA","No","91.HODI"
"91","LIBO","NA","No","NA","NA","No","91.LIBO"
"91","MANE","NA","No","NA","NA","No","91.MANE"
"91","MEFE","NA","No","NA","NA","No","91.MEFE"
"91","OPHO","NA","No","NA","NA","No","91.OPHO"
"91","PAMY","No","NA","NA","NA","No","91.PAMY"
"91","POMU","NA","No","NA","NA","No","91.POMU"
"91","PTAQ","NA","No","NA","NA","No","91.PTAQ"
"91","RULA","NA","No","NA","NA","No","91.RULA"
"91","RUPA","NA","No","NA","NA","No","91.RUPA"
"91","RUPE","NA","No","NA","NA","No","91.RUPE"
"91","RUSP","NA","No","NA","NA","No","91.RUSP"
"91","SOSI","NA","No","NA","NA","No","91.SOSI"
"91","SPBE","NA","Yes","NA","NA","No","91.SPBE"
"91","TITR","NA","No","NA","NA","No","91.TITR"
"91","TRBO","NA","No","NA","Yes","NA","91.TRBO"
"91","VAME","No","NA","Yes","NA","Yes","91.VAME"
"91","VASI","NA","No","NA","NA","No","91.VASI"
"92","ACCI","NA","No","NA","NA","No","92.ACCI"
"92","ACGL","NA","No","NA","NA","No","92.ACGL"
"92","ACMI","No","NA","NA","NA","No","92.ACMI"
"92","AMAL","NA","Yes","NA","NA","No","92.AMAL"
"92","ARUV","No","NA","NA","NA","No","92.ARUV"
"92","ATFI","NA","No","NA","NA","No","92.ATFI"
"92","CAME","NA","No","NA","NA","No","92.CAME"
"92","CARU","Yes","NA","NA","NA","Yes","92.CARU"
"92","CEVE","No","NA","NA","NA","No","92.CEVE"
"92","CHUM","NA","No","NA","NA","No","92.CHUM"
"92","CLUN","NA","No","NA","NA","No","92.CLUN"
"92","COCA","NA","No","NA","NA","No","92.COCA"
"92","EPAN","No","NA","NA","NA","Yes","92.EPAN"
"92","GAOV","NA","No","NA","NA","No","92.GAOV"
"92","GASH","NA","No","NA","NA","No","92.GASH"
"92","GOOB","NA","No","NA","NA","No","92.GOOB"
"92","GYDR","NA","No","NA","NA","No","92.GYDR"
"92","HIAL","NA","No","NA","NA","No","92.HIAL"
"92","HODI","NA","No","Yes","NA","No","92.HODI"
"92","LIBO","NA","No","NA","NA","No","92.LIBO"
"92","MANE","NA","No","NA","NA","No","92.MANE"
"92","MEFE","NA","No","NA","NA","No","92.MEFE"
"92","OPHO","NA","No","NA","NA","Yes","92.OPHO"
"92","PAMY","No","NA","NA","NA","Yes","92.PAMY"
"92","POMU","NA","No","NA","NA","No","92.POMU"
"92","PTAQ","NA","No","NA","NA","No","92.PTAQ"
"92","RULA","NA","No","NA","NA","No","92.RULA"
"92","RUPA","NA","No","NA","NA","No","92.RUPA"
"92","RUPE","NA","No","NA","NA","No","92.RUPE"
"92","RUSP","NA","No","NA","NA","No","92.RUSP"
"92","SOSI","NA","No","NA","NA","No","92.SOSI"
"92","SPBE","NA","No","NA","NA","No","92.SPBE"
"92","TITR","NA","No","NA","NA","No","92.TITR"
"92","TRBO","NA","No","NA","NA","No","92.TRBO"
"92","VAME","No","NA","Yes","NA","Yes","92.VAME"
"92","VASI","NA","No","NA","NA","No","92.VASI"
"93","ACCI","NA","No","NA","NA","No","93.ACCI"
"93","ACGL","NA","No","NA","NA","No","93.ACGL"
"93","ACMI","No","NA","NA","NA","No","93.ACMI"
"93","AMAL","NA","No","NA","NA","No","93.AMAL"
"93","ARUV","No","NA","NA","NA","No","93.ARUV"
"93","ATFI","NA","No","NA","NA","No","93.ATFI"
"93","CAME","NA","No","NA","NA","No","93.CAME"
"93","CARU","No","NA","NA","NA","Yes","93.CARU"
"93","CEVE","No","NA","NA","NA","Yes","93.CEVE"
"93","CHUM","NA","No","NA","NA","No","93.CHUM"
"93","CLUN","NA","No","NA","NA","No","93.CLUN"
"93","COCA","NA","No","NA","NA","No","93.COCA"
"93","EPAN","No","NA","NA","NA","No","93.EPAN"
"93","GAOV","NA","No","NA","NA","No","93.GAOV"
"93","GASH","NA","No","NA","NA","No","93.GASH"
"93","GOOB","NA","No","NA","NA","No","93.GOOB"
"93","GYDR","NA","No","NA","NA","No","93.GYDR"
"93","HIAL","NA","No","NA","NA","No","93.HIAL"
"93","HODI","NA","No","Yes","NA","No","93.HODI"
"93","LIBO","NA","No","NA","NA","No","93.LIBO"
"93","MANE","NA","No","NA","NA","No","93.MANE"
"93","MEFE","NA","No","NA","NA","No","93.MEFE"
"93","OPHO","NA","No","NA","NA","No","93.OPHO"
"93","PAMY","No","NA","NA","NA","Yes","93.PAMY"
"93","POMU","NA","No","NA","NA","No","93.POMU"
"93","PTAQ","NA","No","NA","NA","No","93.PTAQ"
"93","RULA","NA","No","NA","NA","No","93.RULA"
"93","RUPA","NA","No","NA","NA","No","93.RUPA"
"93","RUPE","NA","No","NA","NA","No","93.RUPE"
"93","RUSP","NA","No","NA","NA","No","93.RUSP"
"93","SOSI","NA","No","NA","NA","No","93.SOSI"
"93","SPBE","NA","No","NA","NA","No","93.SPBE"
"93","TITR","NA","No","NA","NA","No","93.TITR"
"93","TRBO","NA","No","NA","Yes","NA","93.TRBO"
"93","VAME","No","NA","Yes","NA","Yes","93.VAME"
"93","VASI","NA","No","NA","NA","No","93.VASI"
"94","ACCI","NA","No","NA","NA","No","94.ACCI"
"94","ACGL","NA","No","NA","NA","No","94.ACGL"
"94","ACMI","No","NA","NA","NA","No","94.ACMI"
"94","AMAL","NA","Yes","NA","NA","No","94.AMAL"
"94","ARUV","No","NA","NA","NA","No","94.ARUV"
"94","ATFI","NA","No","NA","NA","No","94.ATFI"
"94","CAME","NA","No","NA","Yes","NA","94.CAME"
"94","CARU","Yes","NA","NA","NA","No","94.CARU"
"94","CEVE","No","NA","NA","NA","Yes","94.CEVE"
"94","CHUM","NA","No","NA","NA","No","94.CHUM"
"94","CLUN","NA","No","NA","NA","No","94.CLUN"
"94","COCA","NA","No","NA","NA","No","94.COCA"
"94","EPAN","No","NA","NA","NA","Yes","94.EPAN"
"94","GAOV","NA","No","NA","NA","No","94.GAOV"
"94","GASH","NA","No","NA","NA","No","94.GASH"
"94","GOOB","NA","No","NA","NA","No","94.GOOB"
"94","GYDR","NA","No","NA","NA","No","94.GYDR"
"94","HIAL","NA","No","NA","NA","No","94.HIAL"
"94","HODI","NA","No","Yes","NA","No","94.HODI"
"94","LIBO","NA","No","NA","NA","No","94.LIBO"
"94","MANE","NA","No","NA","NA","No","94.MANE"
"94","MEFE","NA","No","NA","NA","No","94.MEFE"
"94","OPHO","NA","No","NA","NA","Yes","94.OPHO"
"94","PAMY","No","NA","NA","NA","Yes","94.PAMY"
"94","POMU","NA","No","NA","NA","No","94.POMU"
"94","PTAQ","NA","No","NA","NA","No","94.PTAQ"
"94","RULA","NA","No","NA","NA","No","94.RULA"
"94","RUPA","NA","No","NA","NA","No","94.RUPA"
"94","RUPE","NA","No","NA","NA","No","94.RUPE"
"94","RUSP","NA","No","NA","NA","No","94.RUSP"
"94","SOSI","NA","No","NA","NA","No","94.SOSI"
"94","SPBE","NA","No","NA","NA","No","94.SPBE"
